step,epoch,loss,weighted_loss
140,1,0.00014671037388325203,0.00012291839811950922
141,1,0.0004954263131367043,0.0006062611355446279
142,1,0.0005831704238516977,0.0005447102012112737
143,1,0.009780405900528422,0.01081805769354105
144,1,0.0020631200764000823,0.0019816982094198465
145,1,0.00026036724830191815,0.000235475818044506
146,1,0.21605884982591306,0.1616145521402359
147,1,0.00031921480399432767,0.0003335957298986614
148,1,7.499246572706397e-05,7.178464147727937e-05
149,1,2.9486343876783394e-05,2.6710049496614374e-05
150,1,6.11196946920245e-05,4.4915879698237404e-05
151,1,0.00013409126472652133,0.0001381790789309889
152,1,4.024343602182512e-05,6.300413224380463e-05
153,1,0.0005549573242120687,0.0008580578723922372
154,1,0.10024580276541428,0.11817013472318649
155,1,0.00025190955972220763,0.000174010667251423
156,1,1.3132384054870272e-05,9.915602277033031e-06
157,1,6.468972645379267e-05,4.761051604873501e-05
158,1,0.002120354945418512,0.0016319917049258947
159,1,0.17053695022178772,0.08656653016805649
160,1,1.3817681725925013e-05,1.6849871826707385e-05
161,1,0.0019400003178020597,0.002850564196705818
162,1,1.874458119388578e-05,1.5398176401504315e-05
163,1,1.8208665494512388e-05,1.7706110156723298e-05
164,1,0.1974762507137484,0.20708684623241425
165,1,0.00020203272442032016,0.00019091118883807212
166,1,0.00011187799463563408,0.00010694073716877028
167,1,1.2904132091762222e-05,1.2803629942936823e-05
168,1,0.00034901068813830705,0.00035439172643236816
169,1,1.1016680886655195e-05,1.3242557542980649e-05
170,1,3.765557967128075e-05,3.522306724335067e-05
171,1,3.895066686254722e-05,3.275916969869286e-05
172,1,0.00813351312444155,0.008594279177486897
173,1,2.1624924407603885e-05,2.8465141440392472e-05
174,1,0.00015392771391020688,0.00012494929251261055
175,1,0.0001620002526365738,0.00012381692067719996
176,1,5.9746998886112124e-05,6.268022116273642e-05
177,1,0.013511391875113077,0.008344925008714199
178,1,3.6603753102326664e-05,3.7879675801377743e-05
179,1,7.082947945491469e-06,6.173188467073487e-06
180,1,0.00024519135905620715,0.0002237415174022317
181,1,0.000450915656045936,0.0006974735297262669
182,1,8.644905460641894e-05,9.918117575580254e-05
183,1,2.7501498436777183e-05,3.055448178201914e-05
184,1,0.0003150001276495118,0.0003284624544903636
185,1,3.0162130940425413e-05,2.4856904929038137e-05
186,1,0.00011054271635480006,0.00011041171092074364
187,1,0.0036306363950018294,0.0036079860292375088
188,1,0.0013667033652495775,0.0013728257035836577
189,1,2.6557788523007275e-05,2.3014617909211665e-05
190,1,0.014945056918577393,0.010492263361811638
191,1,0.45643100137240733,0.43373656272888184
192,1,8.698384431227169e-05,8.930973126552999e-05
193,1,4.2777902820034797e-05,3.979042230639607e-05
194,1,6.347853741317522e-06,6.38607571090688e-06
195,1,4.440514828729647e-06,3.4302597669011448e-06
196,1,3.7920551136494396e-05,2.7983369363937527e-05
197,1,0.010862551896934747,0.006220349110662937
198,1,9.933221099345246e-05,0.0001382100599585101
199,1,0.0008260694926320866,0.0007925135432742536
200,1,0.0008629501866153078,0.0007783619221299887
201,1,0.05246398578128719,0.0376707948744297
202,1,0.00010293515286718957,7.538137288065627e-05
203,1,0.0003046864994473708,0.0002994141250383109
204,1,0.0008134403159942849,0.0009315861971117556
205,1,8.197291726474987e-05,6.682868115603924e-05
206,1,7.698922868115687e-07,7.163066015891673e-07
207,1,1.755802374425741e-05,1.454697940062033e-05
208,1,1.4046410056423042e-05,1.3965731341158971e-05
209,1,8.44883274453423e-06,9.05993965716334e-06
210,1,0.00012137689910218796,7.289824134204537e-05
211,1,0.00013177693531929435,0.00011514221114339307
212,1,1.7165955341624795e-05,1.6520449207746424e-05
213,1,0.000126416194518697,0.00011916166840819642
214,1,1.5998543773321217e-05,1.2449479982024059e-05
215,1,0.00016658618852716245,0.00013730353384744376
216,1,7.400826945058725e-06,6.207062142493669e-06
217,1,0.0002498551748431055,0.0002500161062926054
218,1,0.00012958659181094845,9.930664964485914e-05
219,1,6.239770502247666e-05,6.847439362900332e-05
220,1,9.899185187123294e-06,6.716787083860254e-06
221,1,8.3803146765149e-05,8.476100629195571e-05
222,1,0.00016075329767772928,0.00017316000594291836
223,1,7.986915989022236e-06,6.933976237633033e-06
224,1,1.1488552296157195e-05,7.841959813958965e-06
225,1,1.466250478188158e-05,1.659060399106238e-05
226,1,1.235262539012183e-05,1.5312960385927e-05
227,1,0.0333946775144085,0.02986021898686886
228,1,2.7436409993697453e-05,2.0734165445901453e-05
229,1,7.554839555723447e-06,7.123335308278911e-06
230,1,1.2814546934691862e-05,2.2351818188326433e-05
231,1,0.0006097394444282145,0.0005425181007012725
232,1,1.5839268826312036e-05,2.0888759536319412e-05
233,1,0.0007852982525946572,0.000682440004311502
234,1,6.511718311230652e-06,5.639102255372563e-06
235,1,8.717070613784017e-06,9.900814802676905e-06
236,1,0.00047866025238363363,0.00031712453346699476
237,1,0.002134506512874168,0.002653299830853939
238,1,5.3753412885271246e-05,4.6422952436842024e-05
239,1,3.6607007984912343e-06,3.926478711946402e-06
240,1,0.0003284170320441149,0.000561983441002667
241,1,5.036502265909348e-06,6.630711595789762e-06
242,1,3.32292863447492e-06,4.159409854764817e-06
243,1,0.0015605521775228226,0.00139041047077626
244,1,0.004422552408456681,0.005726881790906191
245,1,0.1077813273022894,0.13116554915905
246,1,0.0004916211349836885,0.00037715391954407096
247,1,0.00036700857162941247,0.0005581809673458338
248,1,0.0015016038127555476,0.0018949605291709304
249,1,1.1518234373397718e-05,8.16491501609562e-06
250,1,0.00019990645350276282,0.0003050982195418328
251,1,2.221160566762137e-05,1.6887139281607233e-05
252,1,0.002062077652226435,0.0016575038898736238
253,1,0.19283798464300617,0.1734081506729126
254,1,0.001256035888900442,0.001027689198963344
255,1,8.725726752345508e-05,6.0246020439080894e-05
256,1,9.2136760088124e-06,6.61288413539296e-06
257,1,0.00029439339755299443,0.0002059748221654445
258,1,0.00020804653968298226,0.00020108661556150764
259,1,0.0006883077658130787,0.0006623919471167028
260,1,0.0011594542747843661,0.001441747765056789
261,1,0.14116796654525388,0.15057164430618286
262,1,4.4646221738275926e-05,3.436785482335836e-05
263,1,0.0007324739785872225,0.0005233176052570343
264,1,7.770510221405402e-05,6.224730896065012e-05
265,1,3.9649382188144955e-05,4.2803178075701e-05
266,1,0.0006710988000122597,0.0006036263657733798
267,1,0.00034320799647957756,0.00028222796390764415
268,1,0.0004997125847694406,0.0004973371396772563
269,1,0.0006591678970835346,0.000902040395885706
270,1,6.905454824845947e-05,6.115698488429189e-05
271,1,3.2650064142103474e-05,4.880235064774752e-05
272,1,4.782424815541475e-05,4.7145786084001884e-05
273,1,4.022785276447394e-05,3.308174564153887e-05
274,1,0.0024317756744949293,0.0021494990214705467
275,1,0.00010788900090119569,7.033029396552593e-05
276,1,3.993477832864301e-06,2.5782815100683365e-06
277,2,3.664244560042107e-05,2.8189599106553942e-05
278,2,4.947154194745451e-06,5.07058939547278e-06
279,2,0.0007084973913080717,0.0006575763109140098
280,2,0.00011312079072922643,0.000126712053315714
281,2,1.689734861543002e-05,1.0294385901943315e-05
282,2,1.1831401705464373e-05,1.2616791536856908e-05
283,2,0.00021845348717874913,0.00019779111607931554
284,2,0.00011527664833010931,0.0001238028344232589
285,2,5.601762226348228e-05,7.145530253183097e-05
286,2,6.256462920273265e-05,5.294008951750584e-05
287,2,0.00026912319614780245,0.00033473485382273793
288,2,2.1486380006763284e-05,2.6895662813331e-05
289,2,6.611113917642797e-06,6.194007710291771e-06
290,2,1.5556406651739962e-05,1.4363666196004488e-05
291,2,3.163629205005236e-05,5.4822849051561207e-05
292,2,6.3627377357988735e-06,5.854835308127804e-06
293,2,9.868216534325569e-05,0.00012095589772798121
294,2,2.9964162024498364e-05,3.443635432631709e-05
295,2,3.377583766450698e-06,3.198414560756646e-06
296,2,0.00035227153330197325,0.00025906035443767905
297,2,2.2633109800551665e-05,2.7531817977433093e-05
298,2,3.2782272540998747e-06,4.218474714434706e-06
299,2,8.717110063116706e-06,7.9784840636421e-06
300,2,4.214260849266793e-05,3.163959991070442e-05
301,2,0.0003140785738331431,0.00020490281167440116
302,2,3.7994309991518094e-05,5.357505506253801e-05
303,2,6.257956789212926e-05,4.172905391897075e-05
304,2,0.0005438434301314743,0.0005313429865054786
305,2,7.87263861923293e-06,7.309166448976612e-06
306,2,0.0003288519527018252,0.00028799849678762257
307,2,4.038196266265004e-06,4.943169187754393e-06
308,2,1.372361825247026e-05,1.1666954378597438e-05
309,2,1.7353402071762503e-05,1.4157025361782871e-05
310,2,5.811447785220025e-07,5.758016641266295e-07
311,2,6.55846481407707e-05,4.8713489377405494e-05
312,2,5.021664925664027e-06,4.965167590853525e-06
313,2,1.9073422024007414e-06,1.2681093721766956e-06
314,2,8.399166135930614e-06,9.167942152998876e-06
315,2,4.306386188090983e-06,6.56540669297101e-06
316,2,3.7749597403546886e-07,4.070746797424363e-07
317,2,4.167329482385185e-06,3.4990080166608095e-06
318,2,3.164000625943686e-06,3.2701323107175995e-06
319,2,5.196461938794528e-05,6.930890231160447e-05
320,2,3.0547176628203943e-06,2.6833608899323735e-06
321,2,3.6756154386807793e-07,4.487617957238399e-07
322,2,3.759237858957931e-05,3.8475463952636346e-05
323,2,1.341099955531888e-06,1.524649064776895e-06
324,2,1.5466520849827248e-05,1.1421625458751805e-05
325,2,0.00020963846867516622,0.0002105636231135577
326,2,1.8321665146814325e-05,2.269661854370497e-05
327,2,4.0271725532115e-05,2.410449815215543e-05
328,2,2.145762007188523e-06,2.0122076875850325e-06
329,2,9.778021953366078e-05,9.482578752795234e-05
330,2,6.293204592111579e-06,5.15456576977158e-06
331,2,4.967047519954804e-07,3.264622137066908e-07
332,2,6.784924834413175e-06,6.731619123456767e-06
333,2,1.3858058736104795e-06,1.2457595630621654e-06
334,2,1.0877823468646852e-06,1.5616834616594133e-06
335,2,7.152546359634471e-07,7.165108399931341e-07
336,2,2.1854949885380393e-06,3.1608033168595284e-06
337,2,1.1622854554360629e-06,7.770423735564691e-07
338,2,8.294965851973757e-07,7.809766202626633e-07
339,2,5.160682357896462e-06,7.96377662481973e-06
340,2,9.278904259701903e-05,8.95931661943905e-05
341,2,4.892482735385784e-06,3.3196004096680554e-06
342,2,3.1639909199299154e-06,2.8845381621067645e-06
343,2,3.3775943109048967e-07,2.6831600052901194e-07
344,2,9.134095172669277e-06,1.2215660717629362e-05
345,2,7.915573977790302e-05,7.693946827203035e-05
346,2,7.0034020254183815e-06,6.7058545027975924e-06
347,2,4.29150173886228e-06,3.614569095589104e-06
348,2,5.3295568811506655e-06,4.932140200253343e-06
349,2,2.1308567239586296e-06,2.0553368358378066e-06
350,2,2.4537178209271815e-06,2.458481731082429e-06
351,2,4.867707588118719e-07,4.812198426407122e-07
352,2,2.2649640802896442e-06,1.7938154996954836e-06
353,2,2.9205964855449906e-06,3.1926010706229135e-06
354,2,5.3792176348821386e-06,3.5263769859739114e-06
355,2,6.655841282565689e-07,8.073839694588969e-07
356,2,5.397549425278925e-05,5.797278936370276e-05
357,2,1.0480463679130025e-06,8.640651003588573e-07
358,2,1.1275183586789694e-06,1.3504285334420274e-06
359,2,4.500125257322907e-06,4.279817858332535e-06
360,2,4.470347647611561e-08,2.8694522313799098e-08
361,2,2.338876280028046e-05,2.2616472051595338e-05
362,2,9.85926680741045e-06,6.825163836765569e-06
363,2,3.7103473564670253e-06,3.4220790894323727e-06
364,2,8.940678668523105e-07,1.0061237389891176e-06
365,2,8.493653922414524e-07,8.337243571077124e-07
366,2,9.918837779565592e-06,8.026499017432798e-06
367,2,7.525291729848504e-05,5.9084461099701e-05
368,2,5.148378312380686e-05,4.0681079553905874e-05
369,2,6.680585727281141e-06,5.9026956478192005e-06
370,2,1.236795256431833e-06,1.2224621741552255e-06
371,2,7.66400820140234e-06,1.4066532457945868e-05
372,2,6.357824027247716e-07,6.867556407996744e-07
373,2,4.470345151830202e-07,3.4420241945554153e-07
374,2,5.563093168348132e-07,5.679628998223052e-07
375,2,8.190458908430287e-06,5.601448265224462e-06
376,2,4.470347914065087e-08,4.657517393980015e-08
377,2,2.2364802944707662e-05,2.070335358439479e-05
378,2,0.00011584806503517342,0.00015919232100713998
379,2,3.427265582445216e-07,3.801821719662257e-07
380,2,2.4189483269765333e-06,2.117544227075996e-06
381,2,1.7881387925910985e-07,2.153961844442165e-07
382,2,8.940696005765858e-08,7.183402317423315e-08
383,2,4.271663449628704e-07,3.915833417522663e-07
384,2,2.1530480395881568e-05,2.3712473193882033e-05
385,2,3.4272644455768386e-07,3.9957802755452576e-07
386,2,3.4272636195709083e-07,4.2913239894915023e-07
387,2,5.265072680060712e-07,6.115127462180681e-07
388,2,6.368677513535204e-05,7.205886504380032e-05
389,2,2.1873003780648048e-05,1.6639105524518527e-05
390,2,2.3841850094186157e-07,1.9879681190104748e-07
391,2,3.591157703652925e-06,3.390424126337166e-06
392,2,2.980230879856549e-07,2.98315882218958e-07
393,2,6.854528891153677e-07,9.653123242969741e-07
394,2,1.922242286234166e-06,2.1839668988832273e-06
395,2,0.0005629946049268142,0.0004194578796159476
396,2,3.5762768391123245e-07,2.550694375713647e-07
397,2,7.74859554297791e-07,8.005351901374524e-07
398,2,1.1920911688889646e-06,9.636703452997608e-07
399,2,8.046605586287114e-07,5.472853672472411e-07
400,2,1.0132760044356814e-06,1.1904405710083665e-06
401,2,6.854527683231026e-07,1.0439765674163937e-06
402,2,3.675617943343923e-07,3.1006601375338505e-07
403,2,2.7864975322700047e-06,4.0806826291373e-06
404,2,1.2169256526917138e-06,1.3115030697008478e-06
405,2,2.6325371749180704e-07,2.931020333107881e-07
406,2,6.854526972688291e-07,7.320942927435681e-07
407,2,1.1247995843487564,0.6536368131637573
408,2,3.005048212934014e-06,3.0443115974776447e-06
409,2,8.478524698318779e-06,1.2050377335981466e-05
410,2,0.00019115330830032917,0.00019520209752954543
411,2,0.00031746250041919666,0.00026391417486593127
412,2,1.4051335142539756e-05,1.1780806744354777e-05
413,2,6.933870771774764e-06,6.1985929278307594e-06
414,2,0.0002582519082352519,0.00025661682593636215
