step,epoch,loss,weighted_loss
193,1,8.780431016930379e-05,8.78043138072826e-05
194,1,0.0020047361349497805,0.002004736103117466
195,1,0.00023853052334743552,0.00023853052698541433
196,1,0.0007418836740953338,0.000741883646696806
197,1,5.894640844417154e-05,5.894641071790829e-05
198,1,3.9872466395252104e-05,3.98724660044536e-05
199,1,5.2746993901564565e-05,5.274699651636183e-05
200,1,0.0064597179886369815,0.006459718104451895
201,1,0.0007999904235020949,0.0007999904337339103
202,1,0.00016603167426865184,0.00016603167750872672
203,1,0.003772687807213515,0.003772687865421176
204,1,0.014621879720607467,0.01462187897413969
205,1,0.0009552460317081568,0.0009552460396662354
206,1,9.825433494370373e-05,9.82543351710774e-05
207,1,0.00011941281957206229,0.0001194128199131228
208,1,0.0015147719539072568,0.0015147720696404576
209,1,0.007822646895647267,0.007822646759450436
210,1,1.6480250195627377e-05,1.6480251360917464e-05
211,1,1.1895906482095597e-05,1.1895906936842948e-05
212,1,0.00023656164046315098,0.00023656163830310106
213,1,2.821274238229421e-06,2.8212741653987905e-06
214,1,0.00020684007677118643,0.00020684007904492319
215,1,8.245388784189345e-05,8.245388744398952e-05
216,1,5.399158283125871e-06,5.399158453656128e-06
217,1,0.23168050001578422,0.2316804975271225
218,1,0.009535398071960799,0.009535398334264755
219,1,0.00043317559757838353,0.0004331755917519331
220,1,0.006516171781299818,0.006516172084957361
221,1,8.205209411471515e-06,8.205209269362967e-06
222,1,1.344036621730993e-05,1.3440366274153348e-05
223,1,8.49355132004348e-06,8.493550922139548e-06
224,1,0.0002228158484740561,0.00022281584097072482
225,1,1.8030379465017177e-06,1.8030378896582988e-06
226,1,0.0007182326634165292,0.000718232651706785
227,1,0.011615789223100137,0.01161578856408596
228,1,0.00045900229858375496,0.00045900230179540813
229,1,1.4930513430044812e-05,1.4930512406863272e-05
230,1,0.004248832803341429,0.004248832818120718
231,1,0.0009733506249176571,0.0009733506594784558
232,1,0.0026685883341315275,0.0026685884222388268
233,1,0.007790599300506074,0.00779059948399663
234,1,1.3400770001226192e-05,1.3400770512816962e-05
235,1,4.272244296998906e-05,4.272244405001402e-05
236,1,0.9984578121978984,0.9984578490257263
237,1,1.6043068228555057e-05,1.604306817171164e-05
238,1,0.2825421094810263,0.2825421094894409
239,1,1.710088385209474e-05,1.7100883269449696e-05
240,1,0.000424348046699663,0.0004243480507284403
241,1,1.0286623840727316e-05,1.0286624274158385e-05
242,1,1.9801563709620496e-05,1.9801564121735282e-05
243,1,0.0004007514721706684,0.0004007514799013734
244,1,0.0003663043264623411,0.00036630433169193566
245,1,0.021731768534664297,0.021731769666075706
246,1,0.0033233452413696796,0.003323345212265849
247,1,1.9057364776031704e-05,1.9057364625041373e-05
248,1,5.118977043139239e-05,5.1189770601922646e-05
249,1,0.00017235246343716426,0.0001723524765111506
250,1,0.0017073840944021867,0.001707384129986167
251,1,2.3478566589574257e-05,2.3478565708501264e-05
252,1,0.012159462690036094,0.01215946301817894
253,1,6.443520840093697e-05,6.443521124310791e-05
254,1,8.085472968133445e-05,8.085472654784098e-05
255,1,1.2074677488982388e-05,1.2074677215423435e-05
256,1,2.5747664381015056e-05,2.5747664039954543e-05
257,1,0.0003546078419276455,0.00035460785147733986
258,1,0.0004949338724600238,0.0004949338617734611
259,1,0.006711188936577628,0.006711189169436693
260,1,6.673835423498531e-05,6.673835741821676e-05
261,1,0.0006785671744999888,0.0006785671575926244
262,1,2.2139494969873894,2.21394944190979
263,1,0.0002646256543812342,0.0002646256471052766
264,1,7.095279920577013e-05,7.0952795795165e-05
265,1,7.5421489270866e-05,7.542149251094088e-05
266,1,0.06566316584451215,0.0656631663441658
267,1,0.02371328835033637,0.023713286966085434
268,1,0.0003053116743103601,0.0003053116670344025
269,1,0.0003598413787813115,0.0003598413895815611
270,1,0.008315724685871828,0.00831572525203228
271,1,0.0002708098616466259,0.000270809861831367
272,1,0.00020852070406363055,0.0002085206942865625
273,1,7.435550315904038e-06,7.435550287482329e-06
274,1,0.005166573533642804,0.005166573449969292
275,1,0.00032342898933279685,0.0003234290052205324
276,1,7.243377149279695e-05,7.243377331178635e-05
277,2,6.488108536473192e-05,6.488108192570508e-05
278,2,0.0001617428193867454,0.0001617428206373006
279,2,4.6722110937480466e-05,4.672211071010679e-05
280,2,3.5563927838211384e-06,3.556392812242848e-06
281,2,0.0002673513818081119,0.000267351366346702
282,2,1.931596891324716e-05,1.9315968529554084e-05
283,2,3.0983452234067954e-05,3.098345041507855e-05
284,2,0.0007177194515861629,0.0007177194347605109
285,2,0.00017442972921344335,0.00017442971875425428
286,2,5.626990893858874e-05,5.626990969176404e-05
287,2,0.0002745215676682733,0.00027452156064100564
288,2,3.987245685266316e-05,3.9872458728495985e-05
289,2,5.254397808585054e-05,5.254397910903208e-05
290,2,2.073163580007531e-05,2.0731637050630525e-05
291,2,0.000265782092956357,0.0002657820878084749
292,2,0.0002590713870631589,0.00025907138478942215
293,2,0.0001284049649257213,0.0001284049649257213
294,2,1.4930720908523654e-05,1.4930720681149978e-05
295,2,1.2228480841258715e-05,1.2228480954945553e-05
296,2,7.092877780223716e-06,7.092877694958588e-06
297,2,6.894205014873478e-06,6.894204943819204e-06
298,2,3.4222896871938246e-06,3.422289637455833e-06
299,2,5.381432509921069e-05,5.3814324928680435e-05
300,2,0.00015608469755079568,0.00015608470130246133
301,2,1.7416938700886817,1.7416938543319702
302,2,0.0005014431557128773,0.0005014431662857533
303,2,6.616064181841352e-06,6.61606463836506e-06
304,2,1.6689265507352502e-06,1.6689265294189681e-06
305,2,1.965387357927284e-05,1.965387309610378e-05
306,2,5.561885291172075e-05,5.56188533664681e-05
307,2,2.030947320008636e-05,2.0309473256929778e-05
308,2,5.06142408909227e-05,5.061423871666193e-05
309,2,6.8493627907173504e-06,6.849363217042992e-06
310,2,0.00025089881830808736,0.00025089882547035813
311,2,6.481949299086409e-06,6.481949640146922e-06
312,2,7.106987959559774e-05,7.106988050509244e-05
313,2,3.138354171028368e-05,3.138354077236727e-05
314,2,5.2867359357833266e-05,5.286735904519446e-05
315,2,2.0488385075623228e-05,2.0488383597694337e-05
316,2,0.000276978784299331,0.00027697879704646766
317,2,1.2233638699399307e-05,1.2233638699399307e-05
318,2,1.5997190062367963,1.5997190475463867
319,2,0.00011699688222677196,0.00011699688184307888
320,2,1.4567501693818485e-05,1.4567501239071134e-05
321,2,3.1590289353289336e-06,3.1590288926963694e-06
322,2,5.020299363067693e-05,5.020299431635067e-05
323,2,0.0003646838381428097,0.0003646838595159352
324,2,0.00035550242694171175,0.00035550244501791894
325,2,0.03293530257894872,0.03293530270457268
326,2,5.414899851530208e-05,5.414900078903884e-05
327,2,0.00013171234240871854,0.00013171233877073973
328,2,0.7242324328663017,0.7242323756217957
329,2,0.0001363153504598813,0.00013631535694003105
330,2,0.005100839735860063,0.005100839771330357
331,2,2.0170136068031752e-05,2.017013684962876e-05
332,2,7.852829980947718e-06,7.852830094634555e-06
333,2,0.002135789603869398,0.0021357894875109196
334,2,0.0006330722198129024,0.000633072224445641
335,2,0.00014689458774341801,0.00014689458475913852
336,2,2.9918996531819175e-05,2.991899600601755e-05
337,2,6.496790692978038e-06,6.496790774690453e-06
338,2,9.2584399453699e-06,9.258439604309388e-06
339,2,5.885866912080928e-06,5.885866812604945e-06
340,2,4.5845544036637875e-06,4.584554517350625e-06
341,2,5.639486693098661e-05,5.639486698783003e-05
342,2,1.1478665896902385e-05,1.1478666237962898e-05
343,2,2.2127308433539383e-05,2.2127307602204382e-05
344,2,3.5067252479592526e-06,3.5067253065790283e-06
345,2,7.480213155552917e-06,7.480212843802292e-06
346,2,0.00019395693828982985,0.00019395693379919976
347,2,4.8245921774991984e-05,4.824592178920284e-05
348,2,6.766095815891049e-05,6.766095611965284e-05
349,2,2.4938050936285094e-05,2.4938050046330318e-05
350,2,8.710257966981771e-05,8.710257679922506e-05
351,2,0.00010709911225603719,0.00010709911293815821
352,2,6.294947775131732e-05,6.29494825261645e-05
353,2,0.00017128576467939638,0.00017128577746916562
354,2,7.0034776591398895e-06,7.0034775490057655e-06
355,2,0.00015840502653219346,0.00015840503328945488
356,2,3.799771420176512e-06,3.7997715480742045e-06
357,2,1.0281782207854917e-06,1.028178189699247e-06
358,2,8.190460341062078e-06,8.190459993784316e-06
359,2,0.00021326129107634983,0.0002132612862624228
360,2,1.8874743901164948e-06,1.887474354589358e-06
361,2,4.0878573575042765e-06,4.087857632839587e-06
362,2,2.6541968423998696e-05,2.6541969418758526e-05
363,2,7.440538190905954e-06,7.4405379564268515e-06
364,2,2.7119998122770994e-06,2.7119999685965013e-06
365,2,0.0001016720961217743,0.00010167209256906062
366,2,1.175177390067006e-05,1.1751773854484782e-05
367,2,0.0002664120568738326,0.00026641206932254136
368,2,2.0830631150658974e-05,2.08306319109397e-05
369,2,0.0019310108974641693,0.0019310108618810773
370,2,3.5613429503200678e-06,3.5613429645309225e-06
371,2,0.00011646230812800695,0.00011646230996120721
372,2,2.9851900933408615e-06,2.985190121762571e-06
373,2,3.0398205410619994e-06,3.03982051264029e-06
374,2,9.586393154847883e-07,9.586393616700661e-07
375,2,2.030897371074758e-05,2.0308973034843802e-05
376,2,9.223651648682107e-06,9.223651431966573e-06
377,2,0.0033029450144077543,0.0033029450569301844
378,2,7.500147752637076e-06,7.500148058170453e-06
379,2,1.1861106088417728e-05,1.1861106031574309e-05
380,2,7.445567763397776e-05,7.445567462127656e-05
381,2,5.597767790632702e-06,5.597767994913738e-06
382,2,2.471447656660075e-05,2.4714476239751093e-05
383,2,4.1424932906153344e-06,4.142493253311841e-06
384,2,1.5243129183772908e-05,1.5243129382724874e-05
385,2,2.0811852028401745e-06,2.0811853573832195e-06
386,2,1.246184347891699e-05,1.2461842743505258e-05
387,2,0.0005202444518204175,0.0005202444735914469
388,2,2.405450062781256e-05,2.4054501409409568e-05
389,2,1.5243553050936498e-05,1.52435532072559e-05
390,2,5.642528606131236e-06,5.642528776661493e-06
391,2,4.632437958207447e-05,4.632437776308507e-05
392,2,4.434672062458844e-05,4.434672155184671e-05
393,2,0.0017064207297607936,0.0017064206767827272
394,2,4.672780505643459e-05,4.672780414693989e-05
395,2,0.0048136501616760086,0.004813650157302618
396,2,2.178428525922982e-05,2.178428439947311e-05
397,2,3.670638683672678e-06,3.6706385344587034e-06
398,2,4.0750638333975076e-05,4.075063770869747e-05
399,2,4.2021097765854165e-06,4.2021097215183545e-06
400,2,5.33950776571146e-06,5.3395078793982975e-06
401,2,8.210439062850128e-06,8.210438863898162e-06
402,2,2.6126584344865478e-06,2.612658363432274e-06
403,2,8.14596242904031e-07,8.145962056005374e-07
404,2,3.6159794039036797e-06,3.6159794944978785e-06
405,2,1.3256707468656259e-05,1.3256707461550832e-05
406,2,8.895858279345248e-06,8.895858627511188e-06
407,2,0.00011407779011207708,0.00011407778947614133
408,2,3.018761525197533e-05,3.0187615266186185e-05
409,2,3.5414764658625586e-06,3.5414764170127455e-06
410,2,8.960445938122064e-06,8.960446393757593e-06
411,2,0.0042493200114677165,0.004249319899827242
412,2,1.7583342355464993e-06,1.7583342923899181e-06
413,2,4.425582458722488e-06,4.4255825741856825e-06
414,2,7.818021607874925e-06,7.818021913408302e-06
